country_or_area,year,commodity,flow,trade_usd,weight_kg,quantity_name,quantity,category,trade_usd_billions
Brazil,2022,Metals,Import,6666379996.0,26915095.0,Number of items,425739.0,Metals,6.6664
UK,2013,Chemicals,Export,4795976124.0,88770715.0,Number of items,4820685.0,Pharmaceuticals,4.796
France,2012,Textiles,Import,1296151672.0,70443412.0,Number of items,2437686.0,Food,1.2962
India,2017,Fuel,Import,7313409015.0,73526109.0,Number of items,7287349.0,Metals,7.3134
Mexico,2014,Plastics,Export,674162028.0,70456427.0,Volume in liters,1520843.0,Metals,0.6742
Australia,2011,Plastics,Export,5514403173.0,99771975.0,Weight in kg,3150977.0,Textiles,5.5144
China,2017,Vehicles,Import,5660116105.0,49366429.0,Number of items,6159121.0,Machinery,5.6601
USA,2010,Machinery,Export,1286886936.0,4452210.0,Volume in liters,8740407.0,Vehicles,1.2869
Brazil,2014,Chemicals,Export,9050017105.0,83152465.0,Weight in kg,6763112.0,Fuel,9.05
Japan,2023,Pharmaceuticals,Import,6478812216.0,66014554.0,Number of items,6145450.0,Chemicals,6.4788
Germany,2010,Pharmaceuticals,Import,6947359134.0,47824992.0,Volume in liters,255396.0,Fuel,6.9474
UK,2012,Food,Import,6428584600.0,31792084.0,Number of items,6913031.0,Vehicles,6.4286
Argentina,2021,Textiles,Import,4982548813.0,39634274.0,Weight in kg,7183568.0,Vehicles,4.9825
Mexico,2017,Chemicals,Import,5903841203.0,33401664.0,Weight in kg,7475293.0,Pharmaceuticals,5.9038
UK,2018,Food,Export,1184063399.0,22771914.0,Number of items,2349887.0,Machinery,1.1841
France,2012,Electronics,Import,7924552679.0,15466023.0,Volume in liters,2440240.0,Pharmaceuticals,7.9246
Germany,2023,Machinery,Import,2367328395.0,81664092.0,Volume in liters,5551643.0,Vehicles,2.3673
Germany,2019,Vehicles,Export,1383953004.0,89862705.0,Number of items,7769970.0,Pharmaceuticals,1.384
Australia,2010,Machinery,Export,9315667702.0,27010088.0,Volume in liters,5237068.0,Textiles,9.3157
India,2017,Electronics,Export,9072767094.0,97461481.0,Weight in kg,4195237.0,Electronics,9.0728
USA,2011,Plastics,Export,7093417415.0,63900068.0,Volume in liters,7110373.0,Fuel,7.0934
Australia,2021,Food,Import,389309110.0,58281138.0,Number of items,7900670.0,Food,0.3893
UK,2016,Fuel,Import,582789580.0,41777600.0,Weight in kg,1653520.0,Metals,0.5828
Australia,2020,Vehicles,Export,4371254426.0,83657556.0,Weight in kg,2091579.0,Fuel,4.3713
USA,2023,Pharmaceuticals,Export,5672811893.0,15402149.0,Number of items,7311370.0,Plastics,5.6728
USA,2010,Fuel,Import,4203000320.0,14981126.0,Number of items,5112625.0,Electronics,4.203
UK,2021,Food,Import,4280735197.0,21134157.0,Number of items,1882551.0,Metals,4.2807
Germany,2021,Chemicals,Export,1451327029.0,46398164.0,Number of items,719126.0,Chemicals,1.4513
Nigeria,2018,Textiles,Export,2442242276.0,96111311.0,Number of items,9013786.0,Vehicles,2.4422
UK,2011,Metals,Export,2213744832.0,83320680.0,Volume in liters,4719533.0,Plastics,2.2137
Mexico,2013,Electronics,Import,738926145.0,41926418.0,Volume in liters,2804855.0,Textiles,0.7389
Nigeria,2011,Fuel,Import,6747953217.0,45907831.0,Volume in liters,4729658.0,Chemicals,6.748
Germany,2023,Electronics,Import,6208621059.0,71306159.0,Number of items,8176174.0,Vehicles,6.2086
UK,2016,Electronics,Import,2157068949.0,42860305.0,Number of items,5457024.0,Electronics,2.1571
Mexico,2016,Textiles,Import,3179899786.0,66038888.0,Volume in liters,7428006.0,Fuel,3.1799
China,2018,Pharmaceuticals,Export,7178546508.0,45215614.0,Weight in kg,8340858.0,Electronics,7.1785
UK,2017,Textiles,Import,4773603464.0,91365305.0,Volume in liters,7096189.0,Chemicals,4.7736
Argentina,2020,Textiles,Import,6456953864.0,82042899.0,Weight in kg,1975604.0,Electronics,6.457
Germany,2023,Food,Import,1061512494.0,23306000.0,Weight in kg,8543294.0,Machinery,1.0615
Germany,2017,Chemicals,Import,5589137203.0,4354461.0,Volume in liters,3646421.0,Electronics,5.5891
USA,2023,Vehicles,Import,5089581110.0,84097390.0,Volume in liters,535910.0,Food,5.0896
Brazil,2017,Food,Import,8417571450.0,52151927.0,Weight in kg,3779864.0,Textiles,8.4176
Japan,2021,Metals,Export,307045175.0,87025118.0,Weight in kg,233606.0,Machinery,0.307
Nigeria,2017,Electronics,Import,3068328644.0,99121769.0,Weight in kg,3519311.0,Fuel,3.0683
Brazil,2017,Machinery,Import,8173247748.0,57495159.0,Weight in kg,9727708.0,Fuel,8.1732
India,2023,Fuel,Import,6806159459.0,60287133.0,Number of items,6072916.0,Pharmaceuticals,6.8062
Argentina,2017,Electronics,Export,2674956301.0,33231759.0,Number of items,7377640.0,Machinery,2.675
Mexico,2013,Pharmaceuticals,Export,3351213367.0,57719912.0,Volume in liters,7927525.0,Food,3.3512
USA,2019,Metals,Export,1058955270.0,75587034.0,Weight in kg,516938.0,Pharmaceuticals,1.059
Japan,2020,Chemicals,Import,722733177.0,7286791.0,Volume in liters,93882.0,Pharmaceuticals,0.7227
Nigeria,2014,Plastics,Import,4936570991.0,22178692.0,Volume in liters,1153735.0,Metals,4.9366
UK,2015,Metals,Import,4299854378.0,41400207.0,Weight in kg,1960653.0,Vehicles,4.2999
China,2023,Machinery,Export,4004736897.0,17130594.0,Number of items,2289937.0,Electronics,4.0047
Australia,2017,Plastics,Import,8699378415.0,92832443.0,Volume in liters,3892460.0,Plastics,8.6994
France,2016,Fuel,Export,8855367254.0,80456220.0,Volume in liters,4398288.0,Chemicals,8.8554
India,2014,Metals,Import,2709194422.0,38748213.0,Weight in kg,7631771.0,Vehicles,2.7092
Australia,2021,Vehicles,Export,7329116881.0,31152777.0,Volume in liters,5119812.0,Electronics,7.3291
Mexico,2013,Electronics,Export,6779870002.0,37307621.0,Number of items,3284631.0,Vehicles,6.7799
India,2011,Vehicles,Import,1037270795.0,67260741.0,Weight in kg,6450260.0,Textiles,1.0373
Germany,2010,Vehicles,Import,435390012.0,97160759.0,Weight in kg,5884717.0,Vehicles,0.4354
Japan,2020,Electronics,Import,9209354263.0,81260059.0,Weight in kg,8007516.0,Plastics,9.2094
USA,2012,Chemicals,Export,1119587326.0,48265554.0,Weight in kg,7117382.0,Machinery,1.1196
Brazil,2021,Plastics,Export,1175929761.0,69229682.0,Number of items,7034173.0,Electronics,1.1759
India,2023,Fuel,Import,9268845402.0,11193002.0,Weight in kg,1448483.0,Food,9.2688
Japan,2014,Electronics,Import,9357671844.0,49995733.0,Volume in liters,5146711.0,Plastics,9.3577
Brazil,2013,Food,Import,1391260418.0,63680726.0,Volume in liters,5285752.0,Fuel,1.3913
India,2020,Vehicles,Import,2899707475.0,87789591.0,Number of items,7028925.0,Electronics,2.8997
Brazil,2017,Chemicals,Import,2438164556.0,75025022.0,Volume in liters,2710719.0,Textiles,2.4382
Germany,2011,Electronics,Import,612983946.0,1790579.0,Volume in liters,9343353.0,Chemicals,0.613
Australia,2022,Electronics,Export,9695343664.0,660122.0,Volume in liters,3019382.0,Chemicals,9.6953
UK,2010,Chemicals,Import,3937999570.0,1456229.0,Number of items,5937896.0,Plastics,3.938
Brazil,2020,Chemicals,Export,541762910.0,68476336.0,Weight in kg,967403.0,Pharmaceuticals,0.5418
Argentina,2022,Machinery,Import,5682344123.0,33304342.0,Number of items,3932047.0,Chemicals,5.6823
India,2021,Plastics,Import,2830072189.0,71529342.0,Volume in liters,6762844.0,Metals,2.8301
Argentina,2023,Food,Export,4200887166.0,96476040.0,Weight in kg,5860556.0,Food,4.2009
USA,2012,Vehicles,Export,7799751507.0,45366343.0,Volume in liters,3775259.0,Machinery,7.7998
China,2021,Fuel,Import,1141662704.0,75218506.0,Weight in kg,7143208.0,Electronics,1.1417
USA,2018,Chemicals,Export,3443563525.0,85177751.0,Weight in kg,8919882.0,Metals,3.4436
USA,2023,Food,Import,8829031341.0,24850745.0,Number of items,5358261.0,Pharmaceuticals,8.829
UK,2014,Machinery,Export,1731403740.0,79528176.0,Weight in kg,5472494.0,Machinery,1.7314
France,2022,Machinery,Export,9363171231.0,76433200.0,Number of items,2827502.0,Chemicals,9.3632
Germany,2015,Textiles,Export,7316997041.0,46708110.0,Volume in liters,8671949.0,Metals,7.317
Germany,2016,Food,Import,5566418454.0,94558850.0,Volume in liters,3000157.0,Pharmaceuticals,5.5664
Germany,2018,Textiles,Export,3088467233.0,55585654.0,Volume in liters,8908734.0,Plastics,3.0885
Japan,2010,Electronics,Export,95229087.0,60950611.0,Number of items,2071234.0,Electronics,0.0952
UK,2017,Food,Import,5261330195.0,69347586.0,Volume in liters,9656856.0,Pharmaceuticals,5.2613
India,2015,Electronics,Export,2655026123.0,56507123.0,Number of items,3566250.0,Vehicles,2.655
Nigeria,2011,Plastics,Import,3836517134.0,56052142.0,Weight in kg,6678330.0,Fuel,3.8365
Germany,2021,Chemicals,Import,1844113565.0,92665289.0,Weight in kg,6860875.0,Food,1.8441
Japan,2010,Metals,Export,2001719504.0,68080348.0,Number of items,1280420.0,Food,2.0017
Argentina,2018,Chemicals,Import,9067878702.0,24954273.0,Number of items,8320578.0,Machinery,9.0679
Mexico,2022,Metals,Export,1390401372.0,51574070.0,Weight in kg,2466357.0,Textiles,1.3904
France,2019,Plastics,Import,2676504792.0,80726401.0,Weight in kg,7178275.0,Machinery,2.6765
Mexico,2021,Machinery,Export,1390355144.0,26650785.0,Number of items,9169219.0,Electronics,1.3904
USA,2013,Fuel,Export,4281320896.0,30768756.0,Number of items,6174911.0,Fuel,4.2813
Japan,2013,Vehicles,Export,9531843653.0,84938576.0,Number of items,609345.0,Fuel,9.5318
Nigeria,2019,Plastics,Export,1200425286.0,84081034.0,Volume in liters,4127064.0,Metals,1.2004
UK,2019,Food,Export,5156621241.0,36333553.0,Number of items,4971771.0,Food,5.1566
Brazil,2019,Chemicals,Export,665855069.0,34134187.0,Volume in liters,7672298.0,Machinery,0.6659
Australia,2020,Electronics,Import,2399319126.0,75035469.0,Volume in liters,232546.0,Pharmaceuticals,2.3993
Japan,2012,Pharmaceuticals,Import,5847992129.0,3433160.0,Weight in kg,5010887.0,Textiles,5.848
Argentina,2015,Electronics,Export,6432170138.0,25550389.0,Weight in kg,2866542.0,Food,6.4322
Mexico,2022,Metals,Import,8668865938.0,48821182.0,Number of items,7559253.0,Food,8.6689
China,2015,Electronics,Import,1860958968.0,13732057.0,Number of items,8376032.0,Electronics,1.861
Mexico,2013,Textiles,Export,9327712394.0,16227134.0,Number of items,2709212.0,Fuel,9.3277
USA,2016,Pharmaceuticals,Export,9883081584.0,85342420.0,Volume in liters,1139111.0,Pharmaceuticals,9.8831
China,2016,Food,Export,4283051862.0,80119627.0,Weight in kg,4423195.0,Fuel,4.2831
Nigeria,2014,Machinery,Import,7030414863.0,92748320.0,Volume in liters,915700.0,Metals,7.0304
Germany,2021,Electronics,Import,42170339.0,56797172.0,Volume in liters,7441645.0,Chemicals,0.0422
France,2021,Pharmaceuticals,Export,2668494344.0,93250754.0,Weight in kg,2675997.0,Electronics,2.6685
USA,2020,Electronics,Import,8522703951.0,38980412.0,Weight in kg,7932184.0,Food,8.5227
Brazil,2010,Textiles,Export,4123286400.0,42266940.0,Weight in kg,8350740.0,Plastics,4.1233
France,2015,Textiles,Import,1096268834.0,18579844.0,Weight in kg,3497224.0,Food,1.0963
China,2015,Chemicals,Import,8052749145.0,31938888.0,Number of items,7217211.0,Fuel,8.0527
Brazil,2023,Metals,Import,3257501683.0,79830738.0,Number of items,4675151.0,Vehicles,3.2575
Australia,2016,Fuel,Import,3405328133.0,29193201.0,Volume in liters,273602.0,Pharmaceuticals,3.4053
Nigeria,2017,Pharmaceuticals,Import,9172146304.0,59716627.0,Weight in kg,6976717.0,Metals,9.1721
India,2014,Electronics,Import,9738021644.0,13916975.0,Volume in liters,5821782.0,Electronics,9.738
Japan,2020,Chemicals,Export,4439311452.0,44375196.0,Number of items,3751299.0,Metals,4.4393
USA,2020,Plastics,Import,3721548839.0,74167311.0,Weight in kg,9497277.0,Chemicals,3.7215
Germany,2010,Electronics,Export,792014355.0,90529862.0,Number of items,9918902.0,Metals,0.792
USA,2013,Electronics,Export,7479545241.0,42849993.0,Number of items,4321238.0,Pharmaceuticals,7.4795
Nigeria,2022,Food,Import,8446556993.0,93569327.0,Weight in kg,4953974.0,Chemicals,8.4466
China,2010,Chemicals,Export,8592146530.0,11133763.0,Weight in kg,2707237.0,Food,8.5921
Japan,2014,Metals,Export,6247520198.0,92371161.0,Volume in liters,372061.0,Metals,6.2475
Mexico,2015,Food,Export,8512437106.0,65763520.0,Number of items,7345224.0,Plastics,8.5124
Germany,2020,Fuel,Import,4968146137.0,6851520.0,Volume in liters,6564540.0,Machinery,4.9681
Germany,2015,Plastics,Import,9823928010.0,92229795.0,Number of items,6258516.0,Fuel,9.8239
Japan,2011,Machinery,Export,9012219923.0,72182681.0,Weight in kg,7803948.0,Chemicals,9.0122
India,2011,Vehicles,Export,3099039197.0,73441786.0,Weight in kg,6381283.0,Textiles,3.099
France,2017,Electronics,Export,3792776904.0,67759555.0,Weight in kg,4620824.0,Food,3.7928
Argentina,2018,Electronics,Export,6482232147.0,42235477.0,Volume in liters,4624408.0,Fuel,6.4822
Argentina,2018,Machinery,Import,4691025611.0,34190425.0,Volume in liters,415483.0,Machinery,4.691
Argentina,2011,Vehicles,Import,5088799321.0,20634015.0,Volume in liters,9208446.0,Pharmaceuticals,5.0888
India,2013,Machinery,Import,7732363904.0,18560731.0,Weight in kg,3464869.0,Fuel,7.7324
France,2013,Electronics,Export,7910826342.0,10122467.0,Volume in liters,2511376.0,Textiles,7.9108
Argentina,2023,Vehicles,Import,1485853363.0,66000722.0,Number of items,3794217.0,Machinery,1.4859
USA,2015,Plastics,Import,8375691222.0,13377815.0,Weight in kg,12849.0,Pharmaceuticals,8.3757
Argentina,2011,Food,Export,8213344895.0,38845820.0,Number of items,7402281.0,Fuel,8.2133
Argentina,2018,Fuel,Import,573292463.0,19690963.0,Weight in kg,3447780.0,Electronics,0.5733
Argentina,2010,Chemicals,Export,7913798767.0,33819751.0,Number of items,7008384.0,Textiles,7.9138
Mexico,2020,Chemicals,Import,398494131.0,7884090.0,Number of items,467115.0,Machinery,0.3985
UK,2019,Textiles,Export,7469063629.0,27577865.0,Weight in kg,8278120.0,Machinery,7.4691
Nigeria,2023,Vehicles,Import,315598206.0,70320917.0,Number of items,3852314.0,Textiles,0.3156
Japan,2023,Machinery,Export,7429535780.0,31210532.0,Number of items,2670203.0,Food,7.4295
Japan,2019,Fuel,Import,7357542376.0,15492151.0,Volume in liters,1086473.0,Electronics,7.3575
USA,2019,Plastics,Import,3904622196.0,79053457.0,Volume in liters,9257040.0,Chemicals,3.9046
China,2010,Food,Import,5174569714.0,10261180.0,Number of items,3532436.0,Machinery,5.1746
France,2023,Electronics,Import,1085874874.0,54265182.0,Weight in kg,4187614.0,Metals,1.0859
Argentina,2013,Textiles,Export,8630189560.0,1128178.0,Number of items,6835586.0,Chemicals,8.6302
Nigeria,2015,Textiles,Import,2377694426.0,99362643.0,Volume in liters,7175779.0,Chemicals,2.3777
Germany,2022,Machinery,Import,9348534215.0,83784649.0,Weight in kg,9088678.0,Food,9.3485
USA,2019,Chemicals,Export,3361306439.0,78041492.0,Volume in liters,99341.0,Chemicals,3.3613
Mexico,2012,Textiles,Import,9421255305.0,73214967.0,Weight in kg,1681210.0,Fuel,9.4213
India,2018,Pharmaceuticals,Import,4382320187.0,49087315.0,Number of items,4333995.0,Machinery,4.3823
Nigeria,2018,Pharmaceuticals,Import,5308699389.0,53227573.0,Volume in liters,9895728.0,Plastics,5.3087
India,2019,Pharmaceuticals,Export,7534533332.0,86816814.0,Weight in kg,4675829.0,Pharmaceuticals,7.5345
Mexico,2013,Food,Import,5431007765.0,76245620.0,Number of items,5691064.0,Food,5.431
Nigeria,2010,Metals,Import,9598625188.0,45326391.0,Volume in liters,2038633.0,Pharmaceuticals,9.5986
China,2015,Plastics,Import,3424707789.0,18026572.0,Weight in kg,8112022.0,Vehicles,3.4247
Nigeria,2012,Machinery,Export,4403657978.0,77148319.0,Number of items,7500322.0,Vehicles,4.4037
Nigeria,2012,Chemicals,Import,7756425564.0,72625415.0,Weight in kg,969700.0,Vehicles,7.7564
China,2014,Plastics,Import,6156989142.0,12010244.0,Number of items,9366627.0,Fuel,6.157
Brazil,2013,Chemicals,Export,9474828095.0,13254506.0,Weight in kg,8461155.0,Textiles,9.4748
Argentina,2011,Fuel,Export,608375252.0,41919380.0,Weight in kg,8697979.0,Electronics,0.6084
Germany,2023,Textiles,Import,2440849936.0,21527022.0,Volume in liters,6284753.0,Chemicals,2.4408
China,2012,Machinery,Export,7438701427.0,36512753.0,Volume in liters,1212279.0,Textiles,7.4387
India,2020,Vehicles,Import,5638045098.0,40041460.0,Number of items,1766919.0,Pharmaceuticals,5.638
Australia,2017,Textiles,Export,7893041852.0,15176619.0,Weight in kg,9841168.0,Machinery,7.893
Brazil,2020,Chemicals,Import,5317213159.0,97046737.0,Volume in liters,4708832.0,Electronics,5.3172
Nigeria,2014,Electronics,Import,4727593493.0,61226747.0,Volume in liters,3621305.0,Electronics,4.7276
USA,2010,Chemicals,Export,8954264931.0,97620834.0,Weight in kg,955760.0,Fuel,8.9543
UK,2013,Fuel,Import,7593435034.0,29339065.0,Weight in kg,1690440.0,Metals,7.5934
USA,2022,Pharmaceuticals,Export,1984223562.0,65624229.0,Number of items,7704444.0,Machinery,1.9842
France,2020,Chemicals,Export,2123729367.0,12831356.0,Weight in kg,3063030.0,Machinery,2.1237
France,2017,Electronics,Import,7791521632.0,63062126.0,Weight in kg,2351957.0,Food,7.7915
India,2020,Plastics,Import,8549682987.0,30006555.0,Volume in liters,5839177.0,Textiles,8.5497
India,2015,Machinery,Export,5987139078.0,87257524.0,Number of items,1763469.0,Machinery,5.9871
Japan,2019,Pharmaceuticals,Import,4655641295.0,30171013.0,Number of items,8668081.0,Textiles,4.6556
India,2023,Metals,Import,9743587813.0,30280338.0,Weight in kg,7692627.0,Vehicles,9.7436
India,2010,Fuel,Import,4041683229.0,15443769.0,Volume in liters,6384273.0,Electronics,4.0417
Nigeria,2020,Machinery,Export,9549625556.0,19555179.0,Weight in kg,1706692.0,Textiles,9.5496
France,2014,Plastics,Export,3441114447.0,35987180.0,Volume in liters,584072.0,Fuel,3.4411
France,2012,Plastics,Import,3119796836.0,33084094.0,Weight in kg,8048082.0,Electronics,3.1198
France,2021,Metals,Export,2106734293.0,80215336.0,Weight in kg,5452808.0,Chemicals,2.1067
France,2021,Food,Import,6387603212.0,18032751.0,Number of items,8833162.0,Fuel,6.3876
USA,2013,Fuel,Export,9686558872.0,48031992.0,Weight in kg,3799005.0,Vehicles,9.6866
Nigeria,2015,Electronics,Import,7071205837.0,95377510.0,Number of items,9565560.0,Machinery,7.0712
Australia,2013,Machinery,Export,5541362870.0,77007165.0,Weight in kg,5134184.0,Fuel,5.5414
USA,2019,Vehicles,Export,689701475.0,25273850.0,Volume in liters,326398.0,Metals,0.6897
China,2021,Plastics,Import,1610648391.0,68468412.0,Weight in kg,618169.0,Plastics,1.6106
USA,2022,Metals,Export,7430624527.0,20835266.0,Volume in liters,6200634.0,Vehicles,7.4306
India,2016,Vehicles,Export,4067642899.0,47608273.0,Weight in kg,3502780.0,Food,4.0676
Germany,2017,Food,Import,6140220754.0,36342031.0,Number of items,2587405.0,Plastics,6.1402
Australia,2011,Pharmaceuticals,Import,237947334.0,11085037.0,Weight in kg,6473714.0,Machinery,0.2379
Australia,2012,Textiles,Export,6740654798.0,56300557.0,Number of items,6379299.0,Metals,6.7407
Germany,2022,Fuel,Export,9028399741.0,57729987.0,Weight in kg,5632542.0,Chemicals,9.0284
China,2018,Fuel,Export,2011477301.0,61956373.0,Volume in liters,1638002.0,Textiles,2.0115
UK,2015,Vehicles,Import,8872220683.0,51485253.0,Volume in liters,3505001.0,Electronics,8.8722
Argentina,2013,Chemicals,Export,3275337988.0,77809642.0,Weight in kg,1660203.0,Chemicals,3.2753
Japan,2017,Fuel,Import,3891780921.0,53505279.0,Weight in kg,8435777.0,Textiles,3.8918
UK,2013,Chemicals,Import,363443404.0,57749929.0,Volume in liters,2622781.0,Plastics,0.3634
USA,2011,Plastics,Import,3474761142.0,42106602.0,Number of items,5739010.0,Fuel,3.4748
USA,2020,Fuel,Export,7286851603.0,65195340.0,Weight in kg,6896837.0,Vehicles,7.2869
Nigeria,2023,Chemicals,Export,5498628925.0,79117223.0,Number of items,6120200.0,Fuel,5.4986
USA,2021,Machinery,Import,7151070801.0,45212907.0,Number of items,1089032.0,Vehicles,7.1511
USA,2017,Plastics,Import,1784065898.0,69254164.0,Number of items,8872310.0,Food,1.7841
Argentina,2015,Electronics,Import,4281875395.0,5393337.0,Volume in liters,9663514.0,Chemicals,4.2819
Nigeria,2012,Electronics,Import,4637877607.0,63191064.0,Volume in liters,3168421.0,Machinery,4.6379
